,A_101,A_102,A_103,A_201,A_202,A_203,A_205,A_206,A_207,A_210,A_211,A_214,A_216,A_220,A_264,A_301,A_302,A_1101,A_1102,A_1103,A_2301,A_2402,A_2403,A_2404,A_2407,A_2410,A_2501,A_2601,A_2603,A_2608,A_2901,A_2902,A_3001,A_3002,A_3004,A_3101,A_3103,A_3104,A_3201,A_3301,A_3303,A_3401,A_3402,A_3601,A_4027,A_4386,A_6601,A_6602,A_6801,A_6802,A_6817,A_6901,A_7401,A_7403,A_8001,B_702,B_705,B_801,B_1301,B_1302,B_1401,B_1402,B_1501,B_1502,B_1503,B_1504,B_1505,B_1506,B_1507,B_1508,B_1509,B_1510,B_1511,B_1512,B_1513,B_1515,B_1516,B_1517,B_1518,B_1520,B_1521,B_1524,B_1525,B_1526,B_1527,B_1529,B_1530,B_1531,B_1537,B_1801,B_1802,B_1803,B_1804,B_2702,B_2703,B_2704,B_2705,B_2706,B_2707,B_3501,B_3502,B_3503,B_3504,B_3505,B_3508,B_3509,B_3510,B_3512,B_3517,B_3519,B_3520,B_3521,B_3522,B_3541,B_3543,B_3701,B_3801,B_3802,B_3901,B_3902,B_3903,B_3905,B_3906,B_3908,B_3909,B_3910,B_3911,B_3915,B_3924,B_4001,B_4002,B_4004,B_4006,B_4009,B_4010,B_4012,B_4101,B_4102,B_4104,B_4201,B_4402,B_4403,B_4404,B_4405,B_4407,B_4501,B_4601,B_4701,B_4801,B_4802,B_4803,B_4901,B_5001,B_5002,B_5101,B_5102,B_5105,B_5106,B_5107,B_5108,B_5123,B_5201,B_5301,B_5401,B_5501,B_5502,B_5601,B_5603,B_5604,B_5701,B_5702,B_5703,B_5801,B_5802,B_5901,B_6701,B_7020,B_7301,B_7801,B_8101,B_8201,B_8202,C_102,C_202,C_210,C_302,C_303,C_304,C_305,C_306,C_401,C_403,C_407,C_501,C_602,C_701,C_702,C_704,C_726,C_801,C_802,C_804,C_1202,C_1203,C_1402,C_1403,C_1502,C_1504,C_1505,C_1601,C_1602,C_1604,C_1701,C_1801,DRB5_101,DRB5_102,DRB5_202,DRB5_9901,DRB4_101,DRB4_103,DRB4_9901,DRB3_101,DRB3_202,DRB3_210,DRB3_224,DRB3_301,DRB3_9901,DRB1_101,DRB1_102,DRB1_103,DRB1_301,DRB1_302,DRB1_401,DRB1_402,DRB1_403,DRB1_404,DRB1_405,DRB1_406,DRB1_407,DRB1_408,DRB1_410,DRB1_411,DRB1_701,DRB1_801,DRB1_802,DRB1_803,DRB1_804,DRB1_806,DRB1_807,DRB1_810,DRB1_811,DRB1_901,DRB1_1001,DRB1_1101,DRB1_1102,DRB1_1103,DRB1_1104,DRB1_1106,DRB1_1111,DRB1_1143,DRB1_1201,DRB1_1202,DRB1_1301,DRB1_1302,DRB1_1303,DRB1_1304,DRB1_1305,DRB1_1312,DRB1_1315,DRB1_1321,DRB1_1401,DRB1_1402,DRB1_1403,DRB1_1404,DRB1_1405,DRB1_1406,DRB1_1407,DRB1_1409,DRB1_1410,DRB1_1415,DRB1_1444,DRB1_1501,DRB1_1502,DRB1_1503,DRB1_1601,DRB1_1602,DQB1_201,DQB1_202,DQB1_301,DQB1_302,DQB1_303,DQB1_304,DQB1_401,DQB1_402,DQB1_501,DQB1_502,DQB1_503,DQB1_504,DQB1_601,DQB1_602,DQB1_603,DQB1_604,DQB1_605,DQB1_609,DQA1_101,DQA1_102,DQA1_103,DQA1_104,DQA1_201,DQA1_301,DQA1_302,DQA1_303,DQA1_401,DQA1_501,DQA1_503,DQA1_505,DQA1_509,DQA1_601,DPB1_101,DPB1_201,DPB1_202,DPB1_301,DPB1_401,DPB1_402,DPB1_501,DPB1_502,DPB1_601,DPB1_901,DPB1_902,DPB1_1001,DPB1_1101,DPB1_1301,DPB1_1401,DPB1_1501,DPB1_1601,DPB1_1701,DPB1_1801,DPB1_1901,DPB1_2001,DPB1_2101,DPB1_2201,DPB1_2301,DPB1_2601,DPB1_2801,DPB1_3001,DPB1_3101,DPB1_3301,DPB1_3401,DPB1_3501,DPB1_4001,DPB1_4501,DPB1_4801,DPB1_8101,DPB1_8501,DPA1_103,DPA1_104,DPA1_105,DPA1_107,DPA1_201,DPA1_202,DPA1_301,DPA1_401
HC299,-0.015577,,,-0.024658,-4.280738,,-8.109285,,,,,,,,,-0.062101,-4.611526,-0.098372,,,1.013658,-0.389441,,,,,-9.525357,-0.136051,,,,-0.174413,0.467767,-8.077614,-5.271284,-0.349485,,,-0.322551,-6.81719,-6.116646,,,,,,-6.883288,,0.200432,-8.223338,,,,,,-0.091163,,-0.04241,,0.728553,-9.474068,0.020221,0.279734,,,,,,,,,-4.591474,,,,,,-5.816817,-4.249787,,,,,,,,,,,-0.38708,,,,-7.084414,,,0.162484,,,0.409033,,-8.611804,,,-4.587764,,,,,,,,,,,0.06736,-8.054641,,-7.488141,,,,-8.19812,,,,,,,-0.254275,1.964422,,,,,,-4.281278,-5.55151,,,0.023655,-0.131113,,,,-8.398678,,-7.279922,,,,-9.395899,-8.385407,,0.402464,,,,,,,-6.370203,,,0.501027,,-6.064763,,,0.402355,,,-7.516114,,,,,,,,,,0.086296,0.058345,,,0.087636,-0.046545,,,-0.176356,,,-0.019413,0.196662,-0.051913,-0.006587,-0.47223,,,-0.233127,,-6.130936,-1.309492,-9.549351,,0.943682,,,-0.445208,4.650086,,-4.279492,,0.026239,,1.768683,-0.027937,0.14596,0.080707,-0.010386,-0.086503,0.030574,,,0.15931,0.053675,-0.098666,-7.861248,-0.276239,-0.087424,,0.016632,-5.863225,,0.414653,-6.328766,,,,,,0.032642,0.23907,,-3.496192,,,,,,0.067949,-7.01725,0.422658,-5.98666,13.18636,-8.145422,,,,0.022587,,-0.234428,0.161707,-8.355983,,,,,,0.210147,,,,,,,,,,,0.056162,-5.926362,,-7.150608,,-0.072994,-1.217,0.123101,0.151515,0.282851,,,0.343749,-0.124809,2.749071,0.321665,,-5.926149,0.053735,-0.250851,0.307516,,0.417899,-0.137829,0.051192,-0.332426,,0.04937,0.126875,,,-0.001638,0.024025,,,,-3.495693,-0.532165,-0.216993,1.544825,0.085451,0.062058,-0.140687,0.90607,,,-6.522706,,-9.102213,0.627686,0.975093,-8.448887,-6.877044,,-9.147643,,-6.920174,,,,,,,,,,,,,,,,,-0.104264,-6.487375,,,0.133572,-0.300637,,
HC300,0.404411,,,-0.003427,-10.27,,-7.232286,,,,,,,,,-0.035659,-11.24,0.752596,,,-9.296567,-0.239,,,,,-8.56,-9.373075,,,,-11.359113,-8.181296,-8.158746,-11.33,1.759612,,,-10.347407,-7.138832,-11.42,,,,,,-12.7,,-10.338192,-7.317804,,,,,,0.401614,,-0.02274,,-9.339024,-8.442223,-10.290194,-11.38,,,,,,,,,-8.503,,,,,,-5.375409,-11.16,,,,,,,,,,,1.804289,,,,-10.7,,,-11.311714,,,-11.371522,,-13.58,,,-11.48,,,,,,,,,,,-8.501236,-7.337169,,-7.418413,,,,-7.54352,,,,,,,0.253533,-7.455261,,,,,,-11.27,-12.33,,,0.503,0.123879,,,,-7.425068,,-6.101249,,,,-8.405255,-8.546566,,1.094342,,,,,,,-5.560234,,,2.279,,-5.351882,,,-11.351037,,,-6.491439,,,,,,,,,,-10.342025,-10.387071,,,0.944422,-0.497238,,,0.051364,,,0.760957,-0.730814,0.02273,0.281164,2.467631,,,-10.36417,,-6.398753,-10.282799,-8.473276,,-9.280302,,,-11.372279,-10.99,,-12.28,,-0.2286,,-7.3718,-0.056417,-0.385013,-0.472031,0.571447,-0.8608,-0.372,,,-10.360085,-0.019885,0.314226,-13.2,2.722671,-0.362277,,-1.062715,-5.709901,,-10.360794,-5.813861,,,,,,-0.305053,-9.407301,,-3.214572,,,,,,-9.360165,-7.423732,-10.438484,-5.598001,-5.130546,-7.459903,,,,-8.477028,,-11.344263,-10.37261,-7.355687,,,,,,-9.354814,,,,,,,,,,,-0.228491,-6.12819,,-6.520002,,-0.378893,-10.355543,-0.22186,-0.37206,0.352882,,,-9.4,0.261516,-7.294769,-9.340074,,-6.128207,-0.168192,-11.344089,-10.368647,,-8.460797,0.41923,0.04077,-11.360401,,-0.302626,-0.800754,,,-9.40097,0.033269,,,,-3.214928,0.057309,-0.715116,-7.350868,-0.107,0.1501,0.4154,2.158692,,,-11.39,,-9.31,-10.327431,3.006112,-7.391363,-7.021558,,-8.279539,,-7.359769,,,,,,,,,,,,,,,,,0.428066,-5.817,,,-0.354207,1.459075,,
HC301,-0.37682,,,0.06144,-5.65122,,-7.25333,,,,,,,,,0.34939,-7.434,0.65617,,,-9.32535,-12.42563,,,,,-9.047365,-9.66545,,,,-11.41889,-13.01198,-8.29165,-11.59,-10.13813,,,-10.55374,-6.4169,-7.14468,,,,,,-13.45,,-10.17299,-7.42992,,,,,,0.92443,,0.08706,,-9.42948,-8.75022,-10.36464,0.78663,,,,,,,,,-8.44155,,,,,,-3.58038,-6.525,,,,,,,,,,,-10.45496,,,,-12.08146,,,1.63001,,,-11.479856,,-7.97395,,,-3.32573,,,,,,,,,,,-8.40667,-13.05851,,-8.138921,,,,-7.24241,,,,,,,1.61817,-7.53884,,,,,,-6.654,-7.82542,,,0.17708,-11.42716,,,,-8.02358,,-9.12414,,,,-8.80753,-8.37143,,1.65885,,,,,,,-7.4581,,,-9.38633,,-9.02977,,,-11.33318,,,-8.08027,,,,,,,,,,-10.47901,1.77484,,,-11.38616,1.64126,,,0.10064,,,-0.52644,-12.42837,0.17284,0.78017,-9.42855,,,-10.53447,,-7.08948,-10.3567,-8.98765,,-9.2986,,,-11.44056,-12.04163,,-7.668,,0.69024,,-6.54715,-0.621289,0.30601,-1.556141,0.74775,0.04505,-0.100582,,,-10.29697,-0.1444,-0.05884,-7.75648,-9.17827,-0.44154,,-13.47318,-12.27258,,-10.51522,-5.04175,,,,,,-1.04766,-9.61641,,-6.424,,,,,,-8.41925,-6.90402,-10.484224,-10.33325,-13.82,-7.34456,,,,-8.51219,,1.19335,-10.31611,-7.8892,,,,,,-9.33016,,,,,,,,,,,0.71775,-7.09978,,-7.11888,,-0.4393,-16.30462,-0.42632,-12.51474,-11.51879,,,-9.59138,0.50551,-6.91193,-9.412,,-7.09999,0.58517,1.14596,-10.23181,,-8.75808,0.49854,0.75628,1.02637,,-1.03288,-1.08382,,,-9.5733,-0.87574,,,,-6.424,-11.58743,1.049088,-7.10679,0.729048,-0.14508,-0.301984,-9.49221,,,-12.21243,,-9.30311,2.6749,-8.87306,4.41752,-12.5812,,-13.35335,,-6.12081,,,,,,,,,,,,,,,,,0.01296,-9.49297,,,0.44857,-10.26538,,
HC302,0.023835,,,0.035771,-4.692538,,-7.852251,,,,,,,,,0.14506,-4.878451,-0.078044,,,-9.885134,-0.161222,,,,,-9.026464,0.210945,,,,0.580399,-8.84686,-7.738445,-5.233453,0.617331,,,0.64142,-6.70616,-5.992531,,,,,,-6.101724,,-1.139207,-7.92055,,,,,,-0.191483,,0.067029,,0.367784,-8.873758,-10.826802,0.400973,,,,,,,,,-8.750197,,,,,,-5.799732,-4.618624,,,,,,,,,,,-0.708619,,,,-5.655945,,,0.064905,,,0.268796,,-8.055757,,,-4.901541,,,,,,,,,,,1.159518,-7.791128,,-8.033237,,,,-8.045869,,,,,,,0.191335,-7.893813,,,,,,-4.694428,-4.304317,,,0.169758,0.271044,,,,-8.03018,,-6.666375,,,,1.542651,1.31991,,0.189432,,,,,,,-6.197578,,,-9.93342,,-5.568958,,,0.043676,,,-6.972937,,,,,,,,,,-0.662268,0.559178,,,0.012902,0.14789,,,-0.234388,,,0.120714,0.205017,-0.01998,-0.193501,-9.908187,,,-0.676893,,-7.070122,-0.230187,-8.981841,,0.110915,,,0.259875,-5.02777,,-4.695913,,-0.128137,,-7.811435,0.087502,-0.258695,-0.03052,0.067741,0.004596,0.171385,,,0.32739,-0.142048,0.237513,-7.748386,0.064916,0.188312,,0.051211,-6.639875,,-0.405211,-6.522382,,,,,,-0.207157,-0.040201,,-4.144604,,,,,,0.404063,-8.000725,0.453299,-6.123322,-5.660776,-7.857408,,,,-8.972862,,0.566928,0.15608,-7.911802,,,,,,0.921334,,,,,,,,,,,-0.15196,-6.897333,,-6.821046,,0.19379,0.765788,-0.056889,-0.04809,0.600225,,,-0.386027,0.023387,-7.837295,0.952431,,-6.896963,-0.089245,0.560732,-0.131265,,-9.024664,-0.014142,-0.186417,0.371895,,-0.204871,0.029053,,,-0.331672,0.023246,,,,-4.143657,-0.652064,-0.33261,-7.742397,0.194602,-0.00791,0.034631,-0.32702,,,-7.170737,,0.177312,0.401264,-8.873527,-7.992998,-6.722536,,-8.893249,,-7.922078,,,,,,,,,,,,,,,,,0.162222,-6.446795,,,-0.146786,-1.062917,,
HC303,1.597686,,,-1.039914,-4.718595,,-8.520068,,,,,,,,,-0.732232,-4.831342,0.045958,,,-9.450373,-0.786885,,,,,-8.538356,-9.462316,,,,0.303704,-8.439096,-8.362449,-4.219607,-10.497864,,,-0.874498,-7.579569,-5.418789,,,,,,-5.19729,,-10.513994,-7.499531,,,,,,-1.230416,,2.777018,,-9.499471,-8.461201,-0.311175,-1.019485,,,,,,,,,-4.025398,,,,,,-5.738325,-11.67,,,,,,,,,,,-0.95904,,,,-5.431323,,,-1.120629,,,-1.430352,,-7.522083,,,-11.82,,,,,,,,,,,-9.570879,-7.583833,,-7.456276,,,,-7.586357,,,,,,,-0.793164,-8.538146,,,,,,-4.718659,-4.067733,,,-1.580401,0.299319,,,,-7.460723,,-5.331061,,,,-8.454576,-8.537081,,-10.530571,,,,,,,-6.464012,,,-9.497016,,-6.715852,,,-11.547518,,,-6.454062,,,,,,,,,,-10.495899,-10.523861,,,-1.901217,-0.706059,,,-1.674942,,,-1.325157,-1.521028,2.485865,-1.227863,-9.504504,,,-0.262746,,-6.550081,-10.516228,-8.412361,,-9.510844,,,0.028096,-5.291371,,-4.721107,,-2.266331,,-7.636498,2.214353,-0.714178,-1.321731,1.212533,2.883073,-1.27063,,,-1.062382,-2.238804,-1.898364,-8.483058,-9.47282,3.306451,,-0.918213,-6.276784,,-0.38716,-7.508597,,,,,,-1.306244,-9.529964,,-4.530707,,,,,,-9.501444,-7.538611,-10.543348,-5.538424,-4.387869,-7.592772,,,,-9.543593,,-11.5334,-1.051086,-8.454618,,,,,,0.214739,,,,,,,,,,,-2.255282,-6.421695,,-7.64139,,3.330933,0.3945,-1.837926,-0.097499,-11.553383,,,-9.516727,-1.998434,-7.537351,-0.011192,,-6.421763,-2.420799,-11.532865,-0.405994,,-8.467376,-1.876313,-2.174512,-11.547487,,-1.302997,-1.068553,,,-9.530492,2.794514,,,,-5.531039,2.442742,-0.850726,-7.541227,0.492791,-0.652163,-0.741331,0.075086,,,-6.332773,,-9.515931,-10.4148,-9.542071,-8.310163,-7.453461,,-8.434937,,-7.640816,,,,,,,,,,,,,,,,,-1.399523,-6.49834,,,1.674021,0.024627,,
HC304,0.221655,,,-0.042681,-10.23,,-7.473789,,,,,,,,,0.03567,-3.955434,0.534907,,,-9.660582,0.271783,,,,,-8.582,-8.649,,,,-10.546142,-8.613928,-7.711527,-12.07,-10.580705,,,-10.595298,-6.343602,-5.757259,,,,,,-5.937471,,-10.565271,-7.545663,,,,,,-0.3400983,,0.4438479,,-9.538972,-8.52796,-9.512414,-0.1412425,,,,,,,,,-8.897,,,,,,-5.078361,-11.13,,,,,,,,,,,-10.587016,,,,-10.46,,,0.762266,,,-11.61,,-7.645511,,,-4.112,,,,,,,,,,,-8.526084,-7.451,,-7.665725,,,,-7.564319,,,,,,,-11.579297,-7.575883,,,,,,-4.232274,-4.819505,,,-0.728682,-11.560442,,,,-7.654423,,-6.015099,,,,-8.664738,-7.515892,,0.931016,,,,,,,-5.880721,,,2.759776,,-5.012705,,,0.77429,,,-6.64902,,,,,,,,,,-10.579759,-10.572054,,,0.7706916,-0.720542,,,-12.620498,,,-0.768555,0.465306,0.276283,-0.466426,-9.590301,,,0.984241,,-5.718682,-10.563533,-8.705829,,-9.545,,,-11.542337,-5.305895,,-4.241721,,-0.105978,,-7.347846,0.2092308,-0.564995,-0.0793957,0.294981,0.160614,0.259601,,,0.861135,-0.233254,0.4137483,-7.568369,-9.495135,0.555867,,-1.302374,-12.52,,0.822233,-6.335,,,,,,-0.268927,-9.588727,,-11.04,,,,,,-8.617145,-7.595169,1.702065,-5.742994,-5.191897,-7.477241,,,,-8.57103,,-11.614491,0.883137,-7.562083,,,,,,-9.573852,,,,,,,,,,,-0.092679,-5.650094,,-6.382622,,0.4588915,-10.51,0.260594,0.129424,0.830641,,,-9.623229,0.426211,-7.527429,-9.597431,,-5.650092,-0.029705,-11.61351,1.524331,,-8.633759,0.637645,-0.0411543,-11.611585,,-0.490344,-0.083732,,,-9.611126,0.474127,,,,-12.04,-0.10906,-0.3614564,-7.432218,-0.262869,0.094555,-0.4909028,-9.513767,,,-5.85531,,-9.583,-9.605074,-8.530009,-7.805519,-6.530541,,-8.630314,,-6.42659,,,,,,,,,,,,,,,,,0.003106,-6.196919,,,-0.1389254,-10.560839,,
HC305,-0.384126,,,0.25471,-10.43,,-7.687315,,,,,,,,,-0.405113,-11.05511,0.623817,,,-8.572793,-11.76045,,,,,-9.052297,-8.608035,,,,-10.768124,-8.659833,-7.495135,-9.79,-9.60792,,,-10.710214,-6.905642,-11.27,,,,,,-11.56744,,-10.694422,-6.859342,,,,,,-0.105702,,-0.479124,,-9.83682,-9.000401,-9.864536,1.37022,,,,,,,,,-3.157506,,,,,,-12.15,-10.51,,,,,,,,,,,-10.782293,,,,-11.22,,,-10.69857,,,-10.68235,,-8.03178,,,-10.88,,,,,,,,,,,-8.95992,-7.78731,,-6.59762,,,,-7.80684,,,,,,,0.92846,-7.85768,,,,,,-4.411929,-4.264036,,,0.0919,-11.790845,,,,-7.654483,,-5.984444,,,,-8.723637,-8.089618,,-10.750081,,,,,,,-12.65,,,-9.725909,,-12.64,,,-10.74422,,,-5.738241,,,,,,,,,,-10.691585,-10.672873,,,-11.705261,0.294393,,,-12.680756,,,0.04983,-0.153784,-0.473243,0.05112,-9.7105,,,-10.931422,,-12.55,-9.755433,-7.952869,,-8.655506,,,-10.773748,-11.72,,-4.417009,,-0.42907,,-7.770581,0.139634,-11.80544,0.634641,-0.165139,-0.42856,0.51942,,,-10.730073,0.195113,-0.225912,-12.46,-9.588196,-0.172033,,-0.46404,-4.97099,,1.635405,-6.200669,,,,,,-1.145972,-9.79906,,-3.703577,,,,,,-8.721804,-6.584903,2.490663,-5.784788,-11.44,-7.805253,,,,-9.016735,,-11.656662,-10.746156,-7.642239,,,,,,-9.732688,,,,,,,,,,,-0.003146,-12.15,,-12.89,,-0.1751,-9.84293,0.695387,0.375374,-11.67655,,,-9.742754,0.608484,-7.529934,-9.702598,,-12.15,0.03138,-11.66306,-9.688235,,-8.92415,0.271912,0.156528,-11.697614,,-1.151847,0.489667,,,-9.739341,0.0306,,,,-3.703986,-11.800278,-12.68,-7.859895,-11.61547,-0.325312,1.045994,-9.900961,,,-5.29253,,-8.600716,-9.680071,-13.72402,-7.555066,-6.617045,,-8.539148,,-6.949631,,,,,,,,,,,,,,,,,0.063745,-6.773147,,,-0.07256,-10.749487,,
HC306,-0.308514,,,0.25754,-5.012969,,-7.631844,,,,,,,,,-0.410318,-5.054324,-11.590563,,,-8.631127,0.590091,,,,,-8.726047,-8.642893,,,,0.477193,-8.5753,-7.509776,-10.29,1.417575,,,-10.65762,-6.74551,-5.509146,,,,,,-5.404838,,-10.688409,-7.653012,,,,,,-0.221102,,-1.263591,,-9.672786,-8.632571,1.517741,-11.69772,,,,,,,,,-7.926,,,,,,-11.92,-4.881422,,,,,,,,,,,0.836412,,,,-5.604296,,,-10.590529,,,-10.662669,,-7.719955,,,-5.253408,,,,,,,,,,,-8.756566,-7.829037,,-7.664332,,,,-7.847305,,,,,,,1.060196,-7.806855,,,,,,-5.015851,-4.487591,,,0.346395,-0.171556,,,,-7.574153,,-12.46,,,,-8.627093,-7.713489,,-10.702189,,,,,,,-5.626469,,,-9.596401,,-5.77574,,,-10.672802,,,-6.599691,,,,,,,,,,0.938925,-10.689625,,,-0.040039,0.318701,,,-0.228647,,,0.28322,0.361091,-0.194836,-0.193993,-9.69788,,,1.580138,,-5.76699,-10.681075,-8.585858,,-9.714459,,,-10.668462,-11.54,,-5.016964,,-0.54737,,-7.862446,0.661571,0.035192,0.11567,0.060472,-0.617147,-1.063471,,,-10.684521,-0.028889,-0.007377,-7.703475,-9.545872,-0.24178,,0.2414,-5.236468,,0.778976,-6.62377,,,,,,-0.015074,-9.754721,,-4.556399,,,,,,-8.695306,-6.667153,-9.70983,-5.89876,-11.87,-7.925388,,,,-8.77207,,-11.659959,-10.691603,-7.599328,,,,,,-9.685515,,,,,,,,,,,-0.535712,-5.557821,,-6.944518,,-0.26076,-10.69378,-0.226996,0.296778,0.095326,,,-9.719673,0.131361,-7.71605,-9.637658,,-5.557862,-0.250986,-11.666593,-9.709194,,-8.640681,0.228212,-0.115683,-11.670953,,-0.01509,-0.145809,,,-9.738979,-0.065801,,,,-4.556766,-0.201972,-1.052108,-7.80114,-0.438272,0.187088,0.539818,-9.73641,,,-11.42,,-8.749145,-9.647723,-8.748347,-7.568934,-6.550431,,-8.554137,,-6.866596,,,,,,,,,,,,,,,,,0.198671,-6.449106,,,-0.237679,1.125809,,
HC307,0.123441,,,0.211306,-4.75751,,-7.800223,,,,,,,,,-0.556305,-4.822131,-0.281331,,,-8.811314,-0.60534,,,,,-8.908966,-8.82464,,,,0.713364,-8.788914,-7.764799,-4.819084,-9.82219,,,0.480084,-6.743191,-5.837698,,,,,,-5.998599,,-0.063552,-7.844565,,,,,,0.489834,,0.551648,,0.760685,-8.898,-9.840587,0.564207,,,,,,,,,-8.6696,,,,,,-5.863981,-4.787475,,,,,,,,,,,0.789539,,,,-5.972143,,,0.647639,,,0.676407,,-7.930912,,,-4.873057,,,,,,,,,,,-8.877833,-7.808332,,3.299724,,,,-7.891598,,,,,,,-1.23203,-7.851373,,,,,,-4.755728,-4.951034,,,-0.042361,-0.618013,,,,-7.83479,,-6.118126,,,,-8.878235,-7.91736,,-0.300404,,,,,,,-5.885018,,,-9.834318,,-5.797512,,,-0.508048,,,-6.857838,,,,,,,,,,-10.829885,0.807859,,,-0.505383,-1.261171,,,0.05389,,,0.114928,0.008425,0.406713,0.404771,-9.829625,,,-10.865758,,-5.82526,-10.81392,-8.894783,,-9.804552,,,-0.06727,-5.829083,,-4.760765,,0.671429,,-7.815669,-0.658881,-0.217047,-0.152064,0.319982,0.322378,0.182643,,,0.300309,-0.025891,-0.60802,-7.757068,1.835847,0.620263,,-0.113013,-5.693302,,-0.445042,-6.68714,,,,,,-0.321603,1.053066,,-4.525091,,,,,,-8.843284,-6.824956,-9.86121,-5.928367,-5.062618,-7.827744,,,,-8.880472,,-0.280872,0.31071,-7.849439,,,,,,0.928868,,,,,,,,,,,0.686574,-5.770412,,-6.863093,,0.654023,-10.843889,0.023867,-0.706554,0.00247,,,0.73695,0.127512,-7.7769,0.676974,,-5.770462,0.670633,-0.97989,0.275799,,-8.905645,0.336433,0.453149,0.224979,,-0.26025,-0.113766,,,0.794947,0.358219,,,,-4.525365,0.067562,-0.13614,-7.861522,-0.442385,0.160771,0.397201,-9.864543,,,-5.836924,,-8.810483,-9.834424,1.521097,-7.874166,-6.737605,,-8.801493,,-6.83328,,,,,,,,,,,,,,,,,0.004807,-6.71117,,,-0.12991,0.008171,,
HC308,-0.218993,,,0.039969,-4.262786,,-7.71694,,,,,,,,,0.002042,-4.249252,-0.009842,,,-9.804958,-1.002853,,,,,-8.949041,-8.837452,,,,0.042645,1.817612,-7.793418,-5.068769,0.335093,,,0.457795,-6.476247,-5.881281,,,,,,-6.375397,,0.688144,-7.80134,,,,,,0.077146,,-0.18278,,-9.770866,-8.949849,1.51836,-0.008708,,,,,,,,,-4.693394,,,,,,-5.470184,-11.2,,,,,,,,,,,-0.318798,,,,-6.243735,,,-10.822535,,,-0.031061,,-8.055284,,,-10.3,,,,,,,,,,,-8.800247,-7.699186,,-7.965496,,,,-7.808526,,,,,,,-0.513367,2.654389,,,,,,-4.263,-5.239444,,,0.127021,-0.205203,,,,-7.896644,,-6.513479,,,,-8.934239,-7.867877,,0.778607,,,,,,,-6.035429,,,0.823367,,-5.538641,,,0.929319,,,-7.004977,,,,,,,,,,-10.826923,0.79791,,,0.415692,-0.305703,,,-0.65139,,,0.25278,0.499624,-0.047426,0.017317,-9.795729,,,1.072381,,-5.838315,0.140618,-9.023161,,-9.731043,,,-0.061698,5.890766,,-4.26637,,-0.245591,,3.118462,0.295856,-0.7393287,0.144093,-0.088452,-0.389601,-0.109011,,,0.335967,0.067939,-0.445582,-7.615832,-9.747695,-0.643066,,-0.182004,-5.554901,,-0.440132,-6.357069,,,,,,0.095403,-9.840045,,-3.827645,,,,,,-8.802552,-7.716412,0.496767,-5.717613,-5.390349,-7.71662,,,,-8.846911,,-0.300299,0.345555,-7.874016,,,,,,-9.775473,,,,,,,,,,,-0.234489,-5.699184,,3.886753,,-0.6468995,0.243724,0.517664,-0.06566,0.998281,,,-9.843747,-0.718213,4.026626,-9.807449,,-5.699196,-0.126588,-0.311735,-9.776446,,1.950362,-0.626501,-0.085177,-0.493512,,0.1009,0.024791,,,-9.829921,-0.169449,,,,-3.822419,-0.239421,-0.423195,-7.784549,0.1405,-0.037265,0.059913,1.468673,,,-6.057527,,-8.740819,0.411447,-8.677556,-8.030274,-6.638159,,-8.808541,,-6.576594,,,,,,,,,,,,,,,,,0.129678,-6.323933,,,-0.224994,0.024211,,
HC309,0.0680359,,,-0.013645,-10.56,,-7.876,,,,,,,,,0.5248555,-4.799,0.5472981,,,-8.821,0.2946787,,,,,-8.893,-8.82685,,,,-10.87,-8.804,-7.851,-10.9,-9.778021,,,-10.88,-6.802,-4.717,,,,,,-12.09,,-10.81,-6.901361,,,,,,-0.0847458,,0.799098,,-9.863,-7.969,-9.841,-11.860266,,,,,,,,,-8.738,,,,,,-4.771,-10.48,,,,,,,,,,,-10.801551,,,,-11.12,,,1.540989,,,-10.833685,,-7.982369,,,-10.59,,,,,,,,,,,-8.832,-7.884467,,-12.89,,,,-7.766,,,,,,,-11.815956,-7.887,,,,,,-11.56,-12.09,,,0.827427,-11.878328,,,,-7.896,,-5.001,,,,-7.896,-7.825,,-10.827736,,,,,,,-5.885,,,-9.87,,-6.090328,,,-10.88,,,-6.052,,,,,,,,,,-10.84,-10.83,,,-11.86,-11.81,,,-12.84,,,1.32582,0.4189025,0.5456511,-0.1961523,-8.835,,,-10.88,,-5.839,-9.844747,-7.954,,-8.805209,,,1.9268994,-12.19,,-11.57,,0.4577609,,-12.78,-0.3450242,0.81542,0.188351,0.307485,0.359262,-0.933633,,,1.621221,0.124139,0.4992474,-12.71,-8.827489,-0.063789,,0.216612,-5.631,,-10.85,-12.75,,,,,,-0.543633,-8.845,,-4.523611,,,,,,-8.834,-6.758,-9.834774,-4.55785,-4.833,-7.888203,,,,-8.893763,,1.017348,1.6372275,-7.887,,,,,,-9.839,,,,,,,,,,,0.475571,-5.708,,-6.882,,-0.0728281,-9.886,-0.442376,0.2770721,-11.88,,,-9.840498,0.3156553,-6.826,-9.827,,-5.709,0.304319,-10.82,-9.807,,-7.923,0.3033386,0.4782864,0.8216623,,-0.5414118,0.0277106,,,-9.843,-0.083347,,,,-4.518703,-11.86,0.446765,-7.88,-11.818947,0.35391,0.672987,-9.874,,,-5.886918,,-8.804,2.406,-8.804,-12.93,-6.837252,,-8.862,,-6.774,,,,,,,,,,,,,,,,,-0.08222,-5.793768,,,0.1565,-9.857,,
